session_id,label,f1,f2,f3,f4,f5,roll,pitch,yaw,gx,gy,gz
gesture3,Yes,655.703,30.326,2.001,679.852,0.0,-0.177,-0.26,1.0,-0.726,0.29,-0.327
gesture3,Yes,640.653,22.131,1.454,640.822,0.0,-0.187,-0.257,1.0,0.424,0.459,-0.565
gesture3,Yes,669.31,45.31,1.057,740.458,0.0,-0.169,-0.233,1.0,-0.272,0.762,0.55
gesture3,Yes,656.087,67.763,0.768,724.4,0.0,-0.172,-0.219,1.0,0.255,0.089,-0.841
gesture3,Yes,675.684,94.839,0.559,774.486,0.0,-0.167,-0.211,1.0,0.258,0.235,-0.267
gesture3,Yes,687.629,69.55,0.406,700.489,0.0,-0.166,-0.204,1.0,-0.303,-0.568,-0.504
gesture3,Yes,697.665,49.792,0.295,642.423,0.0,-0.166,-0.205,1.0,-0.046,-0.857,-0.867
gesture3,Yes,650.715,34.045,0.215,604.751,0.0,-0.17,-0.21,1.0,0.154,0.169,-0.015
gesture3,Yes,617.73,62.304,12.445,607.572,0.0,-0.178,-0.231,1.0,1.594,2.115,0.92
gesture3,Yes,606.895,44.372,9.245,586.893,0.0,-0.186,-0.238,1.0,-2.73,0.202,-0.782
gesture3,Yes,610.043,65.549,21.627,566.446,0.0,-0.205,-0.251,1.0,2.7,0.777,-1.048
gesture3,Yes,608.221,86.413,15.853,603.351,0.0,-0.21,-0.253,1.0,-3.17,0.295,-1.8
gesture3,Yes,633.373,94.719,11.317,630.053,0.0,-0.215,-0.248,1.0,1.736,-0.424,-0.526
gesture3,Yes,668.744,67.871,7.677,651.588,0.0,-0.209,-0.244,1.0,-0.667,-0.352,-0.693
gesture3,Yes,664.162,48.406,5.262,598.646,0.0,-0.219,-0.246,1.0,0.313,-0.975,-0.632
gesture3,Yes,635.096,32.951,3.319,573.1,0.0,-0.225,-0.248,1.0,0.226,0.038,-0.159
gesture3,Yes,618.384,56.817,21.272,626.161,0.0,-0.21,-0.251,1.0,1.483,1.422,1.058
gesture3,Yes,606.424,40.771,15.767,585.094,0.0,-0.206,-0.251,1.0,-1.223,-0.177,-1.089
gesture3,Yes,607.76,59.199,42.11,641.202,0.0,-0.182,-0.255,1.0,1.665,1.275,0.761
gesture3,Yes,576.674,43.2,30.939,641.021,0.0,-0.178,-0.252,1.0,-1.726,-0.159,-1.283
gesture3,Yes,568.579,53.629,22.201,685.733,0.0,-0.156,-0.246,1.0,2.284,1.327,0.914
gesture3,Yes,569.937,64.771,15.228,697.596,0.0,-0.145,-0.241,1.0,-2.362,0.323,-0.932
gesture3,Yes,596.868,46.972,10.414,641.662,0.0,-0.145,-0.233,1.0,0.679,-0.537,-0.287
gesture3,Yes,627.441,33.042,6.528,597.758,0.0,-0.148,-0.226,1.0,-0.518,-0.71,-0.539
gesture3,Yes,656.134,23.291,4.743,565.395,0.0,-0.153,-0.224,1.0,-0.018,-0.789,-0.66
gesture3,Yes,662.817,15.577,3.447,557.847,0.0,-0.164,-0.227,1.0,0.304,0.113,-0.269
gesture3,Yes,616.86,10.407,2.505,559.554,0.0,-0.175,-0.234,1.0,0.363,1.202,-0.471
gesture3,Yes,582.312,7.563,1.821,560.889,0.0,-0.179,-0.234,1.0,-0.628,-0.076,-0.751
gesture3,Yes,574.394,19.5,5.896,551.706,0.0,-0.199,-0.241,1.0,1.76,0.836,-0.973
gesture3,Yes,580.61,15.258,4.36,572.787,0.0,-0.197,-0.24,1.0,-1.895,0.27,-0.533
gesture3,Yes,592.889,11.158,3.187,564.737,0.0,-0.199,-0.237,1.0,1.097,-0.589,-0.495
gesture3,Yes,629.478,7.992,2.277,529.438,0.0,-0.196,-0.234,1.0,-0.845,-0.642,-0.501
gesture3,Yes,648.585,5.503,1.557,536.414,0.0,-0.195,-0.236,1.0,0.248,-0.582,-0.334
gesture3,Yes,606.405,3.506,0.977,534.133,0.0,-0.199,-0.235,1.0,-0.04,0.839,-0.051
gesture3,Yes,555.798,2.519,0.71,590.276,0.0,-0.188,-0.229,1.0,1.322,1.369,1.296
gesture3,Yes,553.249,1.831,0.516,545.667,0.0,-0.191,-0.223,1.0,0.134,-0.134,-0.367
gesture3,Yes,537.654,33.338,3.233,588.984,0.0,-0.199,-0.236,1.0,1.502,1.449,0.223
gesture3,Yes,553.821,46.756,2.396,595.905,0.0,-0.201,-0.24,1.0,-1.41,-0.361,-0.872
gesture3,Yes,556.752,34.463,1.753,594.623,0.0,-0.2,-0.242,1.0,0.853,-0.389,-0.146
gesture3,Yes,597.943,24.853,1.249,575.009,0.0,-0.2,-0.24,1.0,-0.177,-0.463,-0.47
gesture3,Yes,652.493,17.189,0.847,534.553,0.0,-0.196,-0.241,1.0,0.468,-0.728,-0.635
gesture3,Yes,652.993,10.935,0.518,514.601,0.0,-0.197,-0.241,1.0,0.602,-0.106,-0.242
gesture3,Yes,636.387,25.487,23.524,635.601,0.0,-0.183,-0.246,1.0,1.129,1.475,0.465
gesture3,Yes,620.093,18.82,17.474,649.153,0.0,-0.177,-0.249,1.0,-1.685,-0.419,-1.598
gesture3,Yes,600.903,30.037,35.651,716.781,0.0,-0.172,-0.264,1.0,2.07,1.236,-0.208
gesture3,Yes,544.966,21.936,26.081,726.069,0.0,-0.166,-0.269,1.0,-2.759,0.049,-1.674
gesture3,Yes,556.751,31.333,18.55,762.37,0.0,-0.164,-0.269,1.0,1.271,-0.204,-0.46
gesture3,Yes,594.641,22.265,12.495,760.852,0.0,-0.159,-0.267,1.0,-0.914,-0.165,-0.414
gesture3,Yes,646.006,20.467,8.592,804.084,0.0,-0.154,-0.267,1.0,0.499,-0.403,-0.367
gesture3,Yes,637.875,14.258,5.467,729.559,0.0,-0.157,-0.266,1.0,-0.765,-0.353,-0.618
gesture3,Yes,617.092,10.044,3.972,643.577,0.0,-0.169,-0.266,1.0,0.497,0.66,-0.611
gesture3,Yes,572.457,6.726,2.886,666.387,0.0,-0.155,-0.246,1.0,-0.367,1.146,1.045
gesture3,Yes,548.216,16.792,14.1,605.952,0.0,-0.172,-0.233,1.0,1.53,0.116,-1.499
gesture3,Yes,553.293,28.82,11.587,681.587,0.0,-0.156,-0.209,1.0,0.835,2.039,0.562
gesture3,Yes,566.932,26.692,8.486,666.806,0.0,-0.157,-0.194,1.0,-1.463,1.225,-0.321
gesture3,Yes,653.18,29.735,6.068,666.057,0.0,-0.154,-0.184,1.0,2.244,1.846,0.316
gesture3,Yes,695.044,21.399,4.144,669.092,0.0,-0.146,-0.17,1.0,0.2,2.292,0.067
gesture3,Yes,700.232,14.783,2.58,675.945,0.0,-0.14,-0.151,1.0,1.082,1.89,0.245
gesture3,Yes,716.237,9.975,1.836,712.745,0.0,-0.13,-0.128,1.0,0.509,1.11,-0.004
gesture3,Yes,740.638,6.845,1.334,667.162,0.0,-0.127,-0.11,1.0,-1.055,0.442,-0.895
gesture3,Yes,690.495,15.484,18.688,646.129,0.0,-0.127,-0.097,1.0,1.291,0.739,-0.624
gesture3,Yes,653.612,11.43,13.871,669.347,0.0,-0.121,-0.085,1.0,-0.813,-0.436,-1.455
gesture3,Yes,657.231,20.065,14.722,684.994,0.0,-0.116,-0.075,1.0,0.981,-0.392,0.306
gesture3,Yes,646.137,14.68,10.62,691.947,0.0,-0.11,-0.067,1.0,-1.812,-1.124,-1.503
gesture3,Yes,656.614,10.483,7.358,670.829,0.0,-0.112,-0.065,1.0,-0.401,-2.953,-1.599
gesture3,Yes,685.327,7.148,4.705,652.865,0.0,-0.113,-0.074,1.0,-0.313,-3.426,-1.245
gesture3,Yes,740.077,4.945,3.321,625.576,0.0,-0.122,-0.095,1.0,-0.356,-2.632,-0.599
gesture3,Yes,738.173,3.195,2.258,599.932,0.0,-0.133,-0.119,1.0,-0.052,-1.443,-0.372
gesture3,Yes,656.733,2.322,1.641,571.915,0.0,-0.161,-0.143,1.0,0.836,1.547,0.298
gesture3,Yes,599.646,1.687,1.193,583.313,0.0,-0.156,-0.138,1.0,-0.326,0.249,0.649
gesture3,Yes,565.783,2.084,0.867,542.694,0.0,-0.176,-0.146,1.0,0.825,0.875,-1.1
gesture3,Yes,567.473,1.529,0.63,633.446,0.0,-0.163,-0.135,1.0,-0.756,0.619,0.326
gesture3,Yes,560.783,25.12,0.458,587.583,0.0,-0.166,-0.134,1.0,-1.062,-0.687,-1.13
gesture3,Yes,584.361,18.641,0.333,570.122,0.0,-0.167,-0.143,1.0,0.297,-1.333,-0.579
gesture3,Yes,625.595,13.622,0.242,539.091,0.0,-0.175,-0.158,1.0,-0.318,-0.923,-0.829
gesture3,Yes,623.303,9.662,0.176,527.583,0.0,-0.187,-0.179,1.0,-0.13,-0.231,-0.521
gesture3,Yes,582.058,6.51,0.128,515.523,0.0,-0.198,-0.199,1.0,0.115,-0.151,-0.276
gesture3,Yes,537.81,3.915,0.093,502.126,0.0,-0.211,-0.217,1.0,0.421,1.145,0.131
gesture3,Yes,521.599,29.707,0.068,599.673,0.0,-0.231,-0.226,1.0,2.353,3.561,1.111
gesture3,Yes,499.95,22.028,0.049,553.487,0.0,-0.235,-0.233,1.0,-1.16,0.951,-1.376
gesture3,Yes,518.141,42.976,0.036,666.733,0.0,-0.216,-0.21,1.0,2.183,1.854,0.994
gesture3,Yes,503.84,44.869,0.026,653.144,0.0,-0.206,-0.197,1.0,-1.996,-0.107,-1.749
gesture3,Yes,527.265,32.359,0.019,621.272,0.0,-0.198,-0.19,1.0,0.0,-1.133,-0.229
gesture3,Yes,577.23,22.422,0.014,572.416,0.0,-0.197,-0.188,1.0,-1.015,-1.563,-0.961
gesture3,Yes,616.995,15.605,0.01,550.475,0.0,-0.2,-0.195,1.0,-0.024,-1.779,-0.984
gesture3,Yes,607.877,10.141,0.007,547.272,0.0,-0.207,-0.207,1.0,-0.19,-1.56,-0.838
gesture3,Yes,550.339,6.912,0.005,535.447,0.0,-0.224,-0.223,1.0,0.798,-0.385,0.075
gesture3,Yes,541.678,43.602,0.004,647.2,0.0,-0.212,-0.201,1.0,1.362,0.495,1.434
gesture3,Yes,515.48,36.89,0.003,594.373,0.0,-0.223,-0.202,1.0,-2.124,-0.315,-1.111
gesture3,Yes,534.835,55.04,0.002,671.903,0.0,-0.259,-0.203,1.0,3.753,1.968,2.459
gesture3,Yes,533.465,70.718,0.002,647.221,0.0,-0.273,-0.212,1.0,-2.525,0.461,-2.008
gesture3,Yes,526.574,66.572,0.001,590.369,0.0,-0.277,-0.216,1.0,1.195,-0.023,0.21
gesture3,Yes,550.259,47.099,0.001,536.804,0.0,-0.276,-0.221,1.0,-0.273,-0.225,-0.512
gesture3,Yes,576.527,33.269,0.001,510.11,0.0,-0.277,-0.229,1.0,0.642,0.334,-0.69
gesture3,Yes,584.471,22.439,0.0,472.865,0.0,-0.274,-0.236,1.0,0.641,1.772,-0.325
gesture3,Yes,546.306,33.513,0.0,462.633,0.0,-0.262,-0.242,1.0,0.969,1.772,-0.474
gesture3,Yes,531.899,24.133,0.0,487.022,0.0,-0.246,-0.238,1.0,0.119,0.513,-0.443
gesture3,Yes,488.377,33.327,6.859,512.399,0.0,-0.241,-0.24,1.0,2.022,2.05,-0.363
gesture3,Yes,511.182,24.316,5.097,517.534,0.0,-0.222,-0.234,1.0,-0.131,0.191,-0.683
gesture3,Yes,528.557,44.485,4.016,603.944,0.0,-0.196,-0.209,1.0,2.398,0.991,1.006
gesture3,Yes,525.132,32.006,2.864,573.146,0.0,-0.178,-0.19,1.0,-1.529,-0.506,-2.28
gesture3,Yes,556.357,23.03,1.936,542.493,0.0,-0.164,-0.178,1.0,1.743,-1.527,-2.537
gesture3,Yes,588.62,15.967,1.171,512.513,0.0,-0.135,-0.175,1.0,0.921,-1.625,-2.686
gesture3,Yes,546.089,11.025,0.845,493.813,0.0,-0.095,-0.183,1.0,0.784,-0.576,-1.474
gesture3,Yes,540.282,7.09,0.604,518.928,0.0,-0.053,-0.195,1.0,1.237,1.209,1.041
gesture3,Yes,591.753,5.152,0.439,499.769,0.0,-0.019,-0.207,1.0,-2.892,-0.992,-0.291
gesture3,Yes,496.2,11.746,6.892,532.789,0.0,-0.004,-0.221,1.0,0.125,1.098,0.845
gesture3,Yes,512.512,8.668,5.116,538.052,0.0,0.005,-0.229,1.0,-1.356,-0.392,-0.465
gesture3,Yes,475.273,30.336,32.607,605.44,0.0,0.013,-0.226,1.0,1.518,1.336,1.466
gesture3,Yes,470.231,22.37,24.111,639.949,0.0,0.008,-0.229,1.0,-1.861,-0.775,-1.166
gesture3,Yes,512.666,16.18,17.494,663.892,0.0,0.0,-0.232,1.0,0.276,-0.857,0.137
gesture3,Yes,526.599,11.279,12.24,658.594,0.0,-0.01,-0.237,1.0,-0.775,-0.42,0.535
gesture3,Yes,510.78,7.685,8.279,650.372,0.0,-0.025,-0.24,1.0,-0.099,-0.372,0.388
gesture3,Yes,529.662,4.769,5.036,620.966,0.0,-0.041,-0.242,1.0,-0.283,-0.525,0.574
gesture3,Yes,551.91,3.465,3.658,615.66,0.0,-0.064,-0.244,1.0,-0.023,-0.253,0.026
gesture3,Yes,598.885,2.518,2.658,635.087,0.0,-0.088,-0.248,1.0,0.124,0.44,-0.055
gesture3,Yes,600.519,1.83,1.932,659.462,0.0,-0.108,-0.249,1.0,0.113,0.599,-0.169
gesture3,Yes,627.074,1.33,1.404,678.991,0.0,-0.124,-0.248,1.0,-0.01,0.334,-0.121
gesture3,Yes,667.453,0.967,1.021,687.433,0.0,-0.139,-0.248,1.0,-0.001,0.18,-0.219
gesture3,Yes,687.41,0.703,0.742,697.242,0.0,-0.151,-0.246,1.0,0.064,0.216,-0.333
gesture3,Yes,708.142,0.511,0.54,708.604,0.0,-0.16,-0.245,1.0,0.078,0.224,-0.313
gesture3,Yes,729.413,0.372,0.392,721.834,0.0,-0.168,-0.243,1.0,0.077,0.202,-0.287
gesture3,Yes,742.865,0.271,0.285,740.457,0.0,-0.174,-0.241,1.0,0.048,0.159,-0.314
gesture3,Yes,739.452,0.197,0.208,728.206,0.0,-0.179,-0.239,1.0,0.049,0.204,-0.327
gesture3,Yes,730.018,0.143,0.151,696.589,0.0,-0.182,-0.237,1.0,0.055,0.16,-0.334
gesture3,Yes,711.794,0.104,0.11,685.649,0.0,-0.185,-0.236,1.0,0.07,0.122,-0.322
gesture3,Yes,686.277,0.076,0.08,690.26,0.0,-0.188,-0.235,1.0,0.036,0.091,-0.312
gesture3,Yes,703.288,0.055,0.058,613.721,0.0,-0.191,-0.235,1.0,0.2,0.147,-0.294
gesture3,Yes,675.699,0.04,0.042,602.081,0.0,-0.195,-0.235,1.0,0.311,0.933,-0.461
gesture3,Yes,555.378,36.323,43.183,635.259,0.0,-0.186,-0.235,1.0,0.439,2.486,0.322
gesture3,Yes,507.607,26.99,32.088,626.199,0.0,-0.178,-0.23,1.0,-1.241,0.406,-0.449
gesture3,Yes,495.761,19.756,28.059,670.423,0.0,-0.168,-0.227,1.0,2.65,1.27,1.133
gesture3,Yes,518.518,50.335,20.091,689.552,0.0,-0.161,-0.219,1.0,-2.355,-0.1,-1.077
gesture3,Yes,577.969,41.83,13.699,687.901,0.0,-0.162,-0.211,1.0,0.943,-0.935,-0.389
gesture3,Yes,587.119,29.395,8.449,652.171,0.0,-0.163,-0.204,1.0,-0.549,-0.812,-0.682
gesture3,Yes,604.034,21.066,6.041,609.249,0.0,-0.168,-0.202,1.0,0.271,-0.846,-0.633
gesture3,Yes,614.069,14.488,4.234,573.528,0.0,-0.175,-0.204,1.0,0.312,-0.074,-0.41
gesture3,Yes,543.556,9.179,3.076,559.405,0.0,-0.185,-0.206,1.0,0.42,1.021,-0.557
gesture3,Yes,542.421,6.485,2.236,540.04,0.0,-0.181,-0.203,1.0,-0.212,-0.102,-0.779
gesture3,Yes,493.701,6.427,48.492,564.493,0.0,-0.187,-0.211,1.0,2.295,1.449,0.39
gesture3,Yes,464.5,27.846,36.007,603.938,0.0,-0.182,-0.21,1.0,-1.964,0.253,-0.742
gesture3,Yes,499.256,43.484,26.35,629.9,0.0,-0.181,-0.205,1.0,1.108,-0.573,0.127
gesture3,Yes,551.357,32.051,18.743,643.186,0.0,-0.18,-0.2,1.0,-0.777,-0.8,-0.76
gesture3,Yes,577.341,23.144,12.622,609.839,0.0,-0.181,-0.196,1.0,0.123,-1.242,-0.601
gesture3,Yes,597.475,16.07,7.58,561.5,0.0,-0.187,-0.202,1.0,0.018,-0.499,-0.222
gesture3,Yes,556.74,10.405,5.507,539.836,0.0,-0.197,-0.206,1.0,0.154,1.214,-0.451
gesture3,Yes,522.556,6.783,4.001,551.405,0.0,-0.192,-0.194,1.0,0.712,0.5,0.559
gesture3,Yes,511.199,4.929,2.908,559.854,0.0,-0.2,-0.189,1.0,0.694,0.571,-0.302
gesture3,Yes,488.598,3.582,2.113,579.56,0.0,-0.186,-0.17,1.0,0.308,0.947,0.478
gesture3,Yes,511.989,10.605,1.536,624.557,0.0,-0.187,-0.161,1.0,-0.267,0.09,-0.584
gesture3,Yes,542.442,7.838,1.117,630.461,0.0,-0.183,-0.156,1.0,-0.164,-0.37,-0.499
gesture3,Yes,595.65,5.728,0.812,596.892,0.0,-0.184,-0.155,1.0,0.084,-1.112,-0.86
gesture3,Yes,638.659,4.094,0.591,602.205,0.0,-0.185,-0.163,1.0,-0.017,-0.567,-0.554
gesture3,Yes,695.424,2.805,0.43,607.898,0.0,-0.188,-0.172,1.0,-0.155,0.177,-0.313
gesture3,Yes,745.862,1.767,0.313,620.613,0.0,-0.191,-0.181,1.0,0.093,0.155,-0.387
gesture3,Yes,786.285,1.284,0.227,632.263,0.0,-0.194,-0.189,1.0,0.094,0.125,-0.326
gesture3,Yes,808.983,0.933,0.165,654.203,0.0,-0.196,-0.195,1.0,0.067,0.134,-0.32
gesture3,Yes,822.619,0.678,0.12,673.478,0.0,-0.198,-0.201,1.0,0.142,0.203,-0.313
gesture3,Yes,843.623,0.493,0.088,687.051,0.0,-0.2,-0.205,1.0,0.161,0.173,-0.288
gesture3,Yes,862.098,0.359,0.064,697.077,0.0,-0.201,-0.208,1.0,0.224,0.146,-0.285
gesture3,Yes,868.176,0.261,0.046,697.172,0.0,-0.202,-0.211,1.0,0.09,0.133,-0.322
gesture3,Yes,876.034,0.19,0.034,694.604,0.0,-0.202,-0.212,1.0,0.13,0.129,-0.322
gesture3,Yes,887.265,0.138,0.025,691.39,0.0,-0.203,-0.214,1.0,0.072,0.097,-0.319
gesture3,Yes,903.109,0.1,0.018,691.086,0.0,-0.203,-0.215,1.0,0.139,0.1,-0.347
gesture3,Yes,897.643,0.073,0.013,655.886,0.0,-0.204,-0.218,1.0,0.656,0.231,-0.186
gesture3,Yes,743.233,18.343,0.581,627.167,0.0,-0.221,-0.227,1.0,1.906,2.554,0.253
gesture3,Yes,644.763,13.629,0.432,603.045,0.0,-0.216,-0.21,1.0,-1.149,0.262,-0.867
gesture3,Yes,593.821,27.408,0.316,572.036,0.0,-0.235,-0.212,1.0,2.523,1.814,-0.265
gesture3,Yes,552.894,44.907,0.225,534.254,0.0,-0.229,-0.201,1.0,-2.044,0.058,-0.942
gesture3,Yes,571.078,32.72,0.151,518.344,0.0,-0.22,-0.19,1.0,0.884,-0.957,-0.529
gesture3,Yes,603.287,23.102,0.09,520.324,0.0,-0.207,-0.182,1.0,-0.401,-0.995,-0.332
gesture3,Yes,656.996,16.2,0.066,499.979,0.0,-0.2,-0.18,1.0,0.044,-1.128,-0.637
gesture3,Yes,690.463,10.65,0.048,492.444,0.0,-0.199,-0.191,1.0,0.799,0.381,0.154
gesture3,Yes,598.497,6.894,8.894,534.341,0.0,-0.198,-0.205,1.0,1.225,2.118,0.224
gesture3,Yes,577.128,5.009,6.608,556.856,0.0,-0.198,-0.214,1.0,0.012,0.179,-0.872
gesture3,Yes,506.006,3.64,4.837,623.251,0.0,-0.176,-0.194,1.0,1.636,1.718,0.975
gesture3,Yes,478.824,3.217,3.438,635.919,0.0,-0.169,-0.182,1.0,-1.196,-0.378,-1.184
gesture3,Yes,496.337,2.347,2.31,638.983,0.0,-0.158,-0.174,1.0,-0.36,-1.273,-0.636
gesture3,Yes,545.084,1.709,1.377,594.551,0.0,-0.153,-0.172,1.0,-0.037,-1.85,-0.645
gesture3,Yes,596.448,1.237,1.001,635.918,0.0,-0.143,-0.184,1.0,0.513,-1.272,-0.524
gesture3,Yes,695.201,2.888,0.727,836.758,0.0,-0.149,-0.201,1.0,0.299,1.727,0.68
gesture3,Yes,665.829,2.112,41.966,1011.24,0.0,-0.136,-0.179,1.0,1.055,2.972,0.547
gesture3,Yes,703.655,1.543,31.175,1114.113,0.0,-0.149,-0.175,1.0,1.184,0.331,-0.634
gesture3,Yes,714.965,1.104,22.817,1220.71,0.0,-0.136,-0.145,1.0,-0.046,0.941,0.101
gesture3,Yes,774.526,18.478,16.794,1260.523,0.0,-0.132,-0.132,1.0,-0.599,-0.813,-1.147
gesture3,Yes,827.02,13.651,13.045,1305.844,0.0,-0.126,-0.13,1.0,-0.268,-1.883,-0.806
gesture3,Yes,861.431,9.989,12.388,1214.153,0.0,-0.128,-0.141,1.0,-0.023,-1.786,-0.742
gesture3,Yes,932.119,7.106,18.218,1210.005,0.0,-0.136,-0.166,1.0,0.239,1.294,0.686
gesture3,Yes,841.246,18.503,45.385,1191.74,0.0,-0.127,-0.153,1.0,0.433,2.569,0.789
gesture3,Yes,827.452,29.93,49.737,1223.004,0.0,-0.151,-0.16,1.0,0.918,0.122,-1.534
gesture3,Yes,840.358,22.079,71.743,1278.265,0.0,-0.143,-0.139,1.0,-0.214,1.984,0.263
gesture3,Yes,895.625,41.997,107.031,1324.085,0.0,-0.144,-0.132,1.0,0.233,0.318,-1.037
gesture3,Yes,922.381,30.507,77.683,1308.164,0.0,-0.14,-0.127,1.0,-0.806,-1.142,-1.376
gesture3,Yes,966.62,21.446,54.924,1241.156,0.0,-0.141,-0.134,1.0,0.554,-2.063,-1.465
gesture3,Yes,1027.992,14.786,38.128,1301.007,0.0,-0.157,-0.155,1.0,0.215,2.391,0.815
gesture3,Yes,1076.156,10.19,25.333,1326.584,0.0,-0.154,-0.15,1.0,-1.325,-0.177,-1.908
gesture3,Yes,1113.11,6.521,17.115,1354.989,0.0,-0.187,-0.163,1.0,2.653,0.92,0.457
gesture3,Yes,1078.373,4.738,12.445,1345.471,0.0,-0.181,-0.141,1.0,-2.047,1.231,-0.987
gesture3,Yes,1097.56,3.443,9.046,1346.828,0.0,-0.181,-0.132,1.0,0.656,-1.56,-0.241
gesture3,Yes,1121.686,2.502,6.569,1333.229,0.0,-0.173,-0.13,1.0,-0.777,-1.202,-0.028
gesture3,Yes,1147.033,6.392,4.763,1247.637,0.0,-0.169,-0.135,1.0,0.402,-2.011,-0.165
gesture3,Yes,1153.834,4.72,3.443,1158.174,0.0,-0.177,-0.158,1.0,0.752,-0.428,0.209
gesture3,Yes,1082.434,3.449,26.795,1138.574,0.0,-0.174,-0.169,1.0,-0.13,2.417,0.32
gesture3,Yes,1049.357,2.467,19.871,1143.561,0.0,-0.187,-0.186,1.0,2.06,-1.387,-0.325
gesture3,Yes,956.095,1.696,114.843,1150.175,0.0,-0.168,-0.177,1.0,0.913,3.219,1.233
gesture3,Yes,869.683,23.654,84.89,1129.813,0.0,-0.163,-0.182,1.0,-0.786,-0.76,-0.166
gesture3,Yes,845.351,17.559,95.572,1179.208,0.0,-0.14,-0.16,1.0,0.175,0.727,0.675
gesture3,Yes,913.832,12.848,68.314,1166.7,0.0,-0.13,-0.148,1.0,-0.55,-1.705,-0.365
gesture3,Yes,937.118,9.141,47.639,1151.852,0.0,-0.119,-0.147,1.0,-0.24,-2.283,-0.476
gesture3,Yes,962.587,6.162,30.915,1035.369,0.0,-0.119,-0.159,1.0,0.201,-1.477,-0.728
gesture3,Yes,955.052,3.711,21.738,964.672,0.0,-0.14,-0.18,1.0,0.383,3.878,0.533
gesture3,Yes,910.405,6.125,14.64,994.865,0.0,-0.136,-0.161,1.0,-0.275,-0.299,-0.693
gesture3,Yes,865.012,27.655,27.213,999.991,0.0,-0.162,-0.168,1.0,0.089,2.161,-1.329
gesture3,Yes,792.487,50.496,20.047,1037.41,0.0,-0.168,-0.166,1.0,-1.307,-0.35,-1.898
gesture3,Yes,830.879,51.536,14.634,1060.993,0.0,-0.165,-0.164,1.0,-0.02,-1.034,-0.751
gesture3,Yes,890.971,37.529,10.493,1002.873,0.0,-0.161,-0.163,1.0,-0.858,-1.586,-1.523
gesture3,Yes,943.262,26.459,7.273,921.619,0.0,-0.157,-0.177,1.0,0.06,-1.003,-0.945
gesture3,Yes,865.287,17.678,4.724,858.374,0.0,-0.165,-0.193,1.0,-0.351,3.472,0.108
gesture3,Yes,864.21,29.239,3.433,859.65,0.0,-0.168,-0.203,1.0,0.312,-1.108,-1.618
gesture3,Yes,821.292,43.914,90.515,973.453,0.0,-0.15,-0.203,1.0,1.491,4.095,1.585
gesture3,Yes,797.585,64.362,67.219,1006.252,0.0,-0.148,-0.203,1.0,-1.411,-0.967,-2.056
gesture3,Yes,808.4,92.67,49.193,1088.197,0.0,-0.142,-0.194,1.0,-0.101,-0.233,0.013
gesture3,Yes,865.215,103.359,34.986,1071.466,0.0,-0.144,-0.188,1.0,-0.406,-1.27,-0.956
gesture3,Yes,906.417,74.507,23.55,965.081,0.0,-0.147,-0.187,1.0,0.464,-1.17,-0.758
gesture3,Yes,843.728,81.58,28.697,906.946,0.0,-0.168,-0.199,1.0,0.135,2.367,0.088
gesture3,Yes,829.706,89.974,21.09,901.754,0.0,-0.173,-0.208,1.0,0.21,-0.346,-0.174
gesture3,Yes,777.84,101.162,118.547,983.381,0.0,-0.174,-0.19,1.0,2.254,2.596,2.386
gesture3,Yes,767.465,118.224,87.711,983.89,0.0,-0.176,-0.181,1.0,-1.513,-0.417,-1.179
gesture3,Yes,787.645,123.622,63.833,1004.052,0.0,-0.17,-0.174,1.0,1.391,-0.778,0.571
gesture3,Yes,789.354,101.482,44.999,928.43,0.0,-0.163,-0.169,1.0,-0.517,-1.131,-0.531
gesture3,Yes,785.3,71.806,35.933,833.648,0.0,-0.156,-0.174,1.0,0.963,-1.368,0.162
gesture3,Yes,713.015,104.819,36.413,804.196,0.0,-0.156,-0.187,1.0,0.205,0.999,0.165
gesture3,Yes,694.242,74.615,26.704,766.758,0.0,-0.152,-0.198,1.0,-0.136,-0.308,-0.193
gesture3,Yes,655.571,100.606,19.411,877.57,0.0,-0.135,-0.186,1.0,1.139,1.145,0.998
gesture3,Yes,630.744,72.976,13.872,830.768,0.0,-0.133,-0.18,1.0,-0.609,-0.857,-0.777
gesture3,Yes,687.127,52.044,9.605,783.61,0.0,-0.131,-0.182,1.0,-0.311,-1.126,-0.671
gesture3,Yes,698.827,35.534,6.515,727.562,0.0,-0.134,-0.189,1.0,-0.53,-0.809,-0.445
gesture3,Yes,720.655,24.806,4.735,668.507,0.0,-0.146,-0.203,1.0,-0.615,0.764,-0.02
gesture3,Yes,648.767,48.984,97.463,773.853,0.0,-0.148,-0.208,1.0,0.654,1.908,-0.068
gesture3,Yes,637.794,36.131,72.367,738.564,0.0,-0.158,-0.221,1.0,-0.127,0.331,-0.809
gesture3,Yes,618.844,71.823,52.957,826.824,0.0,-0.154,-0.216,1.0,0.546,1.941,0.123
gesture3,Yes,607.786,72.948,37.67,812.623,0.0,-0.161,-0.212,1.0,-0.331,-0.432,-1.242
gesture3,Yes,630.461,52.829,25.373,787.564,0.0,-0.167,-0.21,1.0,-0.717,-0.566,-0.817
gesture3,Yes,663.282,36.971,15.243,728.703,0.0,-0.173,-0.21,1.0,-0.645,-1.474,-0.773
gesture3,Yes,644.449,25.723,11.074,698.153,0.0,-0.189,-0.217,1.0,-0.746,-0.209,-0.121
